transaction_id,donor_id,channel,transaction_date,amount,is_recurring,is_first_donation
txn_00000071,c7d4c18a15f3,direct_referral,2023-05-29,320.7,True,False
txn_00003376,d978bfb42d55,direct_referral,2023-05-29,5.0,False,True
txn_00001137,5e723db32cc9,email_campaign,2023-05-30,113.08,False,True
txn_00001011,e6bd8e24866d,direct_referral,2023-05-30,215.47,False,False
txn_00001699,d104b4de7aa4,event_in_person,2023-05-30,263.36,True,False
txn_00002690,244d6402c97c,direct_referral,2023-05-30,319.43,True,False
txn_00000096,f40b17654ee0,direct_referral,2023-05-31,149.79,True,False
txn_00003956,a87e9514b0ba,organic_social,2023-05-31,42.73,False,True
txn_00002759,4df4a3b7c1a2,organic_social,2023-05-31,5.0,False,True
txn_00001217,a930d0fb228f,organic_social,2023-05-31,88.79,False,True
txn_00000222,d84648df257c,email_campaign,2023-05-31,129.84,False,True
txn_00000082,da8648bbf6bc,organic_social,2023-05-31,50.79,True,False
txn_00000529,ee4f72f2a0f0,organic_social,2023-05-31,59.88,False,False
txn_00001502,1708ede17759,organic_social,2023-05-31,151.8,False,True
txn_00001848,b7069234681a,organic_social,2023-05-31,64.24,False,False
txn_00001778,6f3200d9f0bb,event_in_person,2023-05-31,619.95,True,False
txn_00001545,7806e3032101,direct_referral,2023-06-01,224.41,True,True
txn_00000164,e8606674ea13,direct_mail,2023-06-01,5.01,False,False
txn_00003962,11788cac8922,direct_referral,2023-06-01,350.97,False,True
txn_00002800,36f90e37b8dd,event_in_person,2023-06-01,751.91,False,True
txn_00000371,a067d9c303e8,direct_mail,2023-06-01,223.96,True,True
txn_00003323,fcf524db8cae,email_campaign,2023-06-02,40.42,True,True
txn_00000059,bf519dd8f7d0,paid_social,2023-06-02,81.23,False,True
txn_00003178,694bb13975f8,direct_referral,2023-06-02,252.55,False,False
txn_00001929,df277131fa25,direct_referral,2023-06-02,157.8,False,False
txn_00002710,ecb20a1931a9,direct_referral,2023-06-03,169.91,False,False
txn_00001994,41ad4fea3c42,email_campaign,2023-06-03,21.56,False,False
txn_00002663,5ed817dbb081,email_campaign,2023-06-03,184.13,False,False
txn_00001283,9e21cd0324f6,paid_social,2023-06-03,5.0,False,False
txn_00003438,367c5cd6f076,direct_referral,2023-06-03,51.8,True,False
txn_00003098,167a0c94f84c,paid_social,2023-06-03,5.0,False,True
txn_00000058,2b02f6680a91,paid_social,2023-06-03,50.89,False,True
txn_00001804,edf34bb920c3,email_campaign,2023-06-03,52.05,False,False
txn_00000924,0fed2415cc04,organic_social,2023-06-04,79.56,False,True
txn_00002002,6ecb4e826b2b,event_in_person,2023-06-04,221.88,False,False
txn_00004169,b595d95b88ab,organic_social,2023-06-04,66.44,False,True
txn_00003952,3afc080d8256,organic_social,2023-06-04,83.76,True,True
txn_00004531,0b591285c187,paid_social,2023-06-05,76.81,False,True
txn_00004314,a0ee3b4a948c,direct_referral,2023-06-05,470.87,False,True
txn_00000227,c48a2e18b1b5,event_in_person,2023-06-05,367.44,True,False
txn_00002014,cf4cec7f242d,email_campaign,2023-06-05,144.56,False,True
txn_00000936,94659e74df72,direct_referral,2023-06-05,508.31,False,False
txn_00003316,56c536eca4f8,event_in_person,2023-06-05,469.52,False,False
txn_00003153,f970d4928154,direct_mail,2023-06-05,300.3,False,True
txn_00001061,becfccd95213,email_campaign,2023-06-05,88.67,True,False
txn_00001918,f509901bd6fb,email_campaign,2023-06-05,155.69,False,False
txn_00000057,5781cec9da87,email_campaign,2023-06-06,203.69,True,True
txn_00002134,855238e1e88b,organic_social,2023-06-06,16.65,False,True
txn_00001506,12e1bc036dc1,email_campaign,2023-06-06,198.86,True,True
txn_00004626,a306262c43cd,organic_social,2023-06-06,57.54,False,False
txn_00002052,0025aead5cdf,direct_referral,2023-06-06,109.61,False,False
txn_00002723,b1ef0f0659e6,email_campaign,2023-06-06,59.36,False,False
txn_00004431,3b2442c476fa,direct_referral,2023-06-06,198.12,False,False
txn_00003220,410bc0dd1d97,paid_social,2023-06-07,118.85,False,True
txn_00002728,fb9ddfd20b8d,email_campaign,2023-06-07,113.27,False,False
txn_00004177,bc2b421e66f6,direct_referral,2023-06-07,166.72,True,False
txn_00001143,8a96025da947,paid_social,2023-06-08,11.54,False,True
txn_00003332,d68281125ae9,event_in_person,2023-06-08,350.09,False,False
txn_00002301,f27cd2c10885,paid_social,2023-06-08,31.18,False,True
txn_00002897,06ff921f34f3,event_in_person,2023-06-08,172.68,False,False
txn_00003360,9e946ab50384,direct_mail,2023-06-08,129.31,False,False
txn_00000420,977da75fcbf1,direct_mail,2023-06-09,63.96,False,True
txn_00002852,8e7745520ebe,email_campaign,2023-06-09,99.77,False,False
txn_00004582,ba0a57578343,event_in_person,2023-06-09,353.03,False,False
txn_00000308,25c0e6b159c6,event_in_person,2023-06-09,381.05,True,False
txn_00001594,fd0bcaae7571,event_in_person,2023-06-09,383.62,False,False
txn_00001844,ee11ec7ca005,direct_referral,2023-06-09,5.0,True,False
txn_00001325,41aa44fbac88,email_campaign,2023-06-09,97.08,False,False
txn_00000576,103a5c385efb,organic_social,2023-06-09,68.14,False,True
txn_00004117,e9ea117ee084,email_campaign,2023-06-09,82.35,False,False
txn_00000990,3196c3da8ed9,direct_referral,2023-06-09,323.2,True,False
txn_00002065,77e612630daa,event_in_person,2023-06-10,243.59,True,False
txn_00001462,34f5ed77e393,event_in_person,2023-06-10,351.12,False,False
txn_00001164,9ea32549ca07,email_campaign,2023-06-10,72.97,False,False
txn_00002497,d205248b5465,event_in_person,2023-06-10,335.92,False,False
txn_00001796,2acf0aa722e2,paid_social,2023-06-10,71.37,False,True
txn_00002416,e0b8ba6dae1d,event_in_person,2023-06-11,384.4,True,False
txn_00002963,6bb72939b73a,email_campaign,2023-06-11,96.27,True,False
txn_00003897,cd054bd98e6b,email_campaign,2023-06-11,257.34,True,False
txn_00004372,f50a13a9d0e0,event_in_person,2023-06-11,275.22,False,False
txn_00001750,10315a8272ab,email_campaign,2023-06-11,126.35,False,False
txn_00002161,b8ba71c5d2cf,direct_referral,2023-06-11,119.26,False,False
txn_00001763,dee96106ec9d,email_campaign,2023-06-12,373.35,False,True
txn_00004240,ce5b791d8eb2,event_in_person,2023-06-12,620.18,False,False
txn_00003647,e19b5717119f,direct_referral,2023-06-12,324.84,True,True
txn_00003640,818be12c1a92,email_campaign,2023-06-12,41.74,False,False
txn_00002079,05e0590330c1,email_campaign,2023-06-12,6.76,False,False
txn_00001351,6f5da81ea34f,event_in_person,2023-06-12,294.59,True,False
txn_00000293,8742443ec77d,direct_mail,2023-06-12,86.51,False,False
txn_00000769,57969496c630,event_in_person,2023-06-13,265.21,True,False
txn_00000682,76cfb5dd21bf,email_campaign,2023-06-13,176.62,False,True
txn_00003685,8914d7327593,paid_social,2023-06-13,35.02,False,True
txn_00003142,dd89c4b2141e,email_campaign,2023-06-13,159.31,False,False
txn_00003451,064ff92bd7ad,organic_social,2023-06-14,47.24,False,True
txn_00000342,63eb8a4fa24e,organic_social,2023-06-14,153.26,False,True
txn_00003311,34188d6158a7,paid_social,2023-06-14,64.82,False,True
txn_00003562,ef7dda55d279,email_campaign,2023-06-14,180.34,False,False
txn_00003423,c946a0b97970,direct_referral,2023-06-14,134.9,False,False
txn_00001211,9f2d91330e04,direct_referral,2023-06-14,264.52,False,False
txn_00001559,397c6724e1a7,paid_social,2023-06-14,9.93,False,True
txn_00004338,dbcebe308ccd,event_in_person,2023-06-14,250.99,False,False
txn_00000698,d5753385287e,organic_social,2023-06-14,120.19,False,True
txn_00002127,12f82f1c8131,paid_social,2023-06-15,128.68,False,True
txn_00001941,8e439c5d0c59,event_in_person,2023-06-15,184.96,True,False
txn_00000186,224a7b7c6b8b,email_campaign,2023-06-15,30.58,False,False
txn_00001693,1cf3367acdc7,email_campaign,2023-06-15,120.04,False,True
txn_00003276,a50872dff383,direct_referral,2023-06-15,128.46,False,False
txn_00001951,bdddd8961c93,direct_mail,2023-06-15,28.13,False,True
txn_00002504,3381efbb5e77,organic_social,2023-06-16,98.2,False,True
txn_00004000,861847b7e022,event_in_person,2023-06-16,286.14,False,False
txn_00001654,f2620e2350db,paid_social,2023-06-16,95.88,False,True
txn_00001243,6c61b61fad8c,direct_referral,2023-06-16,695.69,False,True
txn_00003881,6ebb9ace926f,direct_referral,2023-06-16,328.08,True,False
txn_00001507,56ecda55bf2f,organic_social,2023-06-17,44.78,False,True
txn_00000091,c063c59708a3,email_campaign,2023-06-17,134.32,False,True
txn_00000490,96cec16423cd,event_in_person,2023-06-17,26.51,True,False
txn_00002588,ec36b265af8f,email_campaign,2023-06-17,143.85,True,True
txn_00000519,fd0ba95a05e8,direct_referral,2023-06-18,197.99,True,False
txn_00003341,d9164e8c7d74,direct_referral,2023-06-18,464.98,False,True
txn_00002581,44ec582371ec,organic_social,2023-06-18,54.75,False,False
txn_00000344,9be6f3376798,direct_referral,2023-06-18,380.96,False,True
txn_00003948,a6f3be5f5674,direct_referral,2023-06-18,151.93,False,True
txn_00001742,0ddd228dc428,organic_social,2023-06-18,54.65,False,True
txn_00003252,541962d68bb7,organic_social,2023-06-18,136.83,False,True
txn_00002762,bea8374e99fe,email_campaign,2023-06-19,164.03,False,True
txn_00001219,f395f749af46,email_campaign,2023-06-19,146.75,False,True
txn_00000114,bf352e9dd674,organic_social,2023-06-19,136.9,False,True
txn_00000610,eda83a96872b,direct_referral,2023-06-19,124.72,True,False
txn_00002476,e5e84b6a052b,event_in_person,2023-06-19,254.65,False,False
txn_00001987,5c5450cf42c9,direct_mail,2023-06-20,152.72,False,False
txn_00004399,78a33d6419ce,direct_referral,2023-06-20,141.75,True,False
txn_00001301,965601b280cf,paid_social,2023-06-20,5.0,False,True
txn_00003670,4da32a670e96,direct_mail,2023-06-20,71.2,True,True
txn_00003019,855753667786,event_in_person,2023-06-20,428.37,True,False
txn_00002141,296312cfadb9,email_campaign,2023-06-21,5.0,False,False
txn_00004167,915d26f35728,event_in_person,2023-06-21,433.11,True,False
txn_00004500,bd3847e29541,direct_referral,2023-06-21,233.18,False,False
txn_00003937,a881abb06f87,direct_referral,2023-06-21,353.57,True,True
txn_00003804,98b84c47ea98,direct_mail,2023-06-21,16.64,False,True
txn_00000406,b04cbd278c16,organic_social,2023-06-22,122.4,False,True
txn_00002025,52798cc60fbb,direct_referral,2023-06-22,451.37,True,False
txn_00000583,1b74aca9f612,direct_referral,2023-06-22,5.0,False,False
txn_00002456,036664186e86,direct_mail,2023-06-22,39.32,False,False
txn_00004606,0ab2f6d6f8a0,direct_referral,2023-06-22,74.4,False,True
txn_00003100,04b376b6cb66,direct_referral,2023-06-22,169.49,True,False
txn_00001045,0f203c6e73ac,email_campaign,2023-06-23,151.61,True,False
txn_00000750,fde0914c5ceb,email_campaign,2023-06-23,42.6,True,True
txn_00002929,fb0501c1e30b,paid_social,2023-06-23,46.4,False,True
txn_00001782,a748d3ad3559,event_in_person,2023-06-23,449.6,True,False
txn_00000072,c7d4c18a15f3,direct_referral,2023-06-23,5.0,True,False
txn_00003537,4088d06b9cf9,organic_social,2023-06-23,111.63,False,True
txn_00002739,1d6a6dd88242,email_campaign,2023-06-24,135.1,True,False
txn_00001700,d104b4de7aa4,event_in_person,2023-06-24,48.29,True,False
txn_00002411,dc79ecc8dffd,direct_referral,2023-06-24,277.15,False,False
txn_00001489,d18c44ca60ea,organic_social,2023-06-24,55.64,False,True
txn_00003668,6f45cf480356,organic_social,2023-06-24,107.59,True,True
txn_00000739,0b9cba1c44df,organic_social,2023-06-24,80.27,False,True
txn_00004348,01f9d51a50c6,paid_social,2023-06-24,44.41,False,True
txn_00002297,a04fc301c0d0,organic_social,2023-06-25,92.64,False,True
txn_00001653,c2a39d6346fa,paid_social,2023-06-25,90.45,False,True
txn_00002635,a093f3d8a9a3,event_in_person,2023-06-25,930.6,True,True
txn_00002102,238ce02d8d04,email_campaign,2023-06-26,5.0,False,False
txn_00000391,e70b4746e258,email_campaign,2023-06-26,81.27,False,False
txn_00003916,3876d1aa39b4,paid_social,2023-06-26,40.72,False,True
txn_00003119,5640eb3915b0,organic_social,2023-06-26,15.22,True,False
txn_00001849,b7069234681a,organic_social,2023-06-26,5.0,False,False
txn_00000236,072501324a82,direct_referral,2023-06-26,241.15,False,False
txn_00000530,ee4f72f2a0f0,organic_social,2023-06-26,46.62,False,False
txn_00001811,b4be98d962f1,event_in_person,2023-06-27,271.28,False,False
txn_00004125,b08f4dfad37c,email_campaign,2023-06-27,27.74,False,False
txn_00004554,d040b11d2375,event_in_person,2023-06-27,59.58,True,False
txn_00003377,d978bfb42d55,direct_referral,2023-06-27,283.07,False,False
txn_00001971,3aeaea5971ef,direct_mail,2023-06-27,203.26,False,True
txn_00000097,f40b17654ee0,direct_referral,2023-06-28,5.0,False,False
txn_00001072,ccca4b8a4bbf,organic_social,2023-06-28,53.38,False,True
txn_00002691,244d6402c97c,direct_referral,2023-06-28,181.13,False,False
txn_00001012,e6bd8e24866d,direct_referral,2023-06-28,213.33,False,False
txn_00001882,bd19b6a0706a,paid_social,2023-06-28,46.56,False,False
txn_00004587,f9b70484b8cf,paid_social,2023-06-29,54.26,False,True
txn_00001416,d179c80499ba,organic_social,2023-06-29,17.57,False,True
txn_00001546,7806e3032101,direct_referral,2023-06-29,138.07,False,False
txn_00003463,b7d97d177245,paid_social,2023-06-29,96.39,False,True
txn_00003476,8ddbee4043db,paid_social,2023-06-29,19.6,False,True
txn_00001965,f11cefc8c09a,event_in_person,2023-06-29,627.39,True,True
txn_00003306,a6cf5abfc9d0,paid_social,2023-06-30,53.2,False,True
txn_00000459,2159d33645bd,organic_social,2023-06-30,43.52,False,True
txn_00003645,2ccd1cdd7c84,organic_social,2023-06-30,125.61,False,True
txn_00003351,71eeead158fc,paid_social,2023-06-30,22.28,False,True
txn_00003752,039f83d7ede5,email_campaign,2023-06-30,125.19,True,False
txn_00002071,6ea5b8b0b3b4,email_campaign,2023-06-30,117.19,False,True
txn_00002003,6ecb4e826b2b,event_in_person,2023-06-30,163.95,False,False
txn_00001101,3a6e56ea0cb3,organic_social,2023-06-30,51.99,False,True
txn_00002053,0025aead5cdf,direct_referral,2023-07-01,297.25,True,False
txn_00002923,9d4890cf0458,paid_social,2023-07-01,67.04,False,True
txn_00000056,8515d0024efc,event_in_person,2023-07-01,459.56,True,True
txn_00000624,53aedbd98a06,paid_social,2023-07-01,5.0,False,True
txn_00000719,9a6db5e625c4,email_campaign,2023-07-01,100.09,False,True
txn_00000162,39304b28deca,organic_social,2023-07-02,117.76,False,True
txn_00001062,becfccd95213,email_campaign,2023-07-02,118.66,False,False
txn_00000004,4c4624b2ee58,paid_social,2023-07-03,78.76,True,True
txn_00003785,011bff9c3dd7,direct_referral,2023-07-03,309.76,False,True
txn_00001795,b0195aea1d18,direct_referral,2023-07-03,388.1,False,True
txn_00000288,a62ef297fc94,email_campaign,2023-07-04,230.32,False,True
txn_00004532,0b591285c187,paid_social,2023-07-04,31.19,False,False
txn_00002664,5ed817dbb081,email_campaign,2023-07-04,226.42,False,False
txn_00001531,4d795837ea21,email_campaign,2023-07-04,51.42,True,True
txn_00002453,e4908dcd0684,event_in_person,2023-07-05,597.58,True,True
txn_00001801,1bdf21d7e5cc,paid_social,2023-07-05,7.83,False,True
txn_00001165,9ea32549ca07,email_campaign,2023-07-05,166.11,True,False
txn_00003885,896f1b1bfa2b,organic_social,2023-07-05,5.0,False,True
txn_00001572,f261a74cb15f,paid_social,2023-07-05,84.47,False,True
txn_00002644,bd843c333cfa,organic_social,2023-07-06,75.58,False,True
txn_00002135,855238e1e88b,organic_social,2023-07-06,5.0,False,False
txn_00001189,b3ca6b3d24d3,email_campaign,2023-07-06,248.37,False,True
txn_00002396,25d79d8d62e2,organic_social,2023-07-06,21.56,False,True
txn_00003333,d68281125ae9,event_in_person,2023-07-07,407.79,False,False
txn_00004583,ba0a57578343,event_in_person,2023-07-07,289.78,False,False
txn_00000228,c48a2e18b1b5,event_in_person,2023-07-07,100.94,False,False
txn_00000842,08d84927fedf,organic_social,2023-07-07,124.27,False,True
txn_00001995,41ad4fea3c42,email_campaign,2023-07-07,120.58,True,False
txn_00004241,ce5b791d8eb2,event_in_person,2023-07-07,323.88,False,False
txn_00002724,b1ef0f0659e6,email_campaign,2023-07-07,102.82,False,False
txn_00002269,feaea39d21eb,paid_social,2023-07-07,8.12,False,True
txn_00000899,7512a5b94bf6,paid_social,2023-07-07,20.5,False,True
txn_00002009,990ce85242c7,event_in_person,2023-07-07,291.85,True,True
txn_00001175,82012cc5d0a6,organic_social,2023-07-08,37.89,False,True
txn_00000770,57969496c630,event_in_person,2023-07-08,5.0,True,False
txn_00004655,99a881240e73,paid_social,2023-07-08,25.11,False,True
txn_00003672,b791ffc7b3a8,email_campaign,2023-07-08,286.46,False,True
txn_00003868,159c54f45cd1,paid_social,2023-07-08,96.21,False,True
txn_00001764,dee96106ec9d,email_campaign,2023-07-08,133.2,True,False
txn_00001463,34f5ed77e393,event_in_person,2023-07-08,163.18,False,False
txn_00002515,bcc04e68e3a6,event_in_person,2023-07-08,360.77,False,True
txn_00003160,95a5ecfc9408,paid_social,2023-07-08,110.8,False,True
txn_00003304,504a4d734de1,organic_social,2023-07-09,38.56,False,True
txn_00004221,e8f344758a3a,organic_social,2023-07-09,93.64,False,True
txn_00003641,818be12c1a92,email_campaign,2023-07-09,134.81,False,False
txn_00001392,59270184a998,organic_social,2023-07-09,5.0,False,True
txn_00002369,419943a90059,organic_social,2023-07-09,64.42,False,True
txn_00001595,fd0bcaae7571,event_in_person,2023-07-09,73.8,True,False
txn_00000093,35497a602b64,email_campaign,2023-07-09,243.45,False,True
txn_00003898,cd054bd98e6b,email_campaign,2023-07-09,45.95,False,False
txn_00000718,52e75d2dc3a4,organic_social,2023-07-09,46.16,False,True
txn_00004432,3b2442c476fa,direct_referral,2023-07-09,178.99,False,False
txn_00001352,6f5da81ea34f,event_in_person,2023-07-10,120.34,False,False
txn_00001249,903d0016f3ff,event_in_person,2023-07-10,349.52,True,True
txn_00001195,052dcf90d342,organic_social,2023-07-10,11.14,False,True
txn_00001942,8e439c5d0c59,event_in_person,2023-07-10,289.55,True,False
txn_00000783,51e2ab29835a,email_campaign,2023-07-10,5.0,True,True
txn_00000991,3196c3da8ed9,direct_referral,2023-07-10,204.04,False,False
txn_00002066,77e612630daa,event_in_person,2023-07-11,213.76,False,False
txn_00002162,b8ba71c5d2cf,direct_referral,2023-07-11,96.27,True,False
txn_00000485,3d21d6e6b945,email_campaign,2023-07-11,140.69,False,True
txn_00003534,3eea1291985e,organic_social,2023-07-11,55.17,False,True
txn_00002898,06ff921f34f3,event_in_person,2023-07-11,133.08,True,False
txn_00003361,9e946ab50384,direct_mail,2023-07-11,133.19,False,False
txn_00000187,224a7b7c6b8b,email_campaign,2023-07-11,195.9,False,False
txn_00004570,d807bb281f01,organic_social,2023-07-11,94.32,False,True
txn_00000442,d2bd3d7c9a60,organic_social,2023-07-11,134.05,False,True
txn_00000419,1e91e7a8dd1c,organic_social,2023-07-11,116.46,False,True
txn_00000309,25c0e6b159c6,event_in_person,2023-07-11,479.24,True,False
txn_00004178,bc2b421e66f6,direct_referral,2023-07-11,107.08,False,False
txn_00002517,2e8d5bf77444,organic_social,2023-07-11,81.28,False,True
txn_00003277,a50872dff383,direct_referral,2023-07-12,187.61,False,False
txn_00001751,10315a8272ab,email_campaign,2023-07-12,123.72,False,False
txn_00003548,6837715b8b4d,organic_social,2023-07-12,33.87,True,True
txn_00002964,6bb72939b73a,email_campaign,2023-07-12,188.23,True,False
txn_00002498,d205248b5465,event_in_person,2023-07-12,367.47,False,False
txn_00002103,7e4aeccebb71,event_in_person,2023-07-12,349.79,True,True
txn_00004339,dbcebe308ccd,event_in_person,2023-07-12,199.96,True,False
txn_00000294,8742443ec77d,direct_mail,2023-07-13,88.23,False,False
txn_00002417,e0b8ba6dae1d,event_in_person,2023-07-13,235.07,False,False
txn_00002853,8e7745520ebe,email_campaign,2023-07-13,56.4,False,False
txn_00004001,861847b7e022,event_in_person,2023-07-13,385.72,True,False
txn_00003826,6910faed9439,paid_social,2023-07-13,159.5,False,True
txn_00003863,eb730bb6d9d0,direct_referral,2023-07-13,105.86,False,True
txn_00004016,2bce54568348,direct_referral,2023-07-13,549.53,False,True
txn_00003342,d9164e8c7d74,direct_referral,2023-07-14,400.36,True,False
txn_00004373,f50a13a9d0e0,event_in_person,2023-07-14,587.84,False,False
txn_00000115,bf352e9dd674,organic_social,2023-07-14,39.91,False,False
txn_00002477,e5e84b6a052b,event_in_person,2023-07-14,430.37,False,False
txn_00003143,dd89c4b2141e,email_campaign,2023-07-15,108.12,True,False
txn_00000663,f367b8d07e03,paid_social,2023-07-15,79.04,False,True
txn_00001130,388e3f76b7e6,email_campaign,2023-07-15,200.43,True,True
txn_00000562,79bc7cbf805a,direct_referral,2023-07-15,91.77,False,True
txn_00000520,fd0ba95a05e8,direct_referral,2023-07-16,387.55,False,False
txn_00000345,9be6f3376798,direct_referral,2023-07-16,138.54,False,False
txn_00000967,a6fbbd7d670d,email_campaign,2023-07-16,94.07,True,True
txn_00003424,c946a0b97970,direct_referral,2023-07-16,5.0,False,False
txn_00004525,511b3e669df9,paid_social,2023-07-16,77.36,False,True
txn_00000339,bfb6d9a9565f,paid_social,2023-07-16,109.02,False,True
txn_00000358,23e848b39e43,paid_social,2023-07-17,53.63,False,True
txn_00004294,94030d79113c,organic_social,2023-07-17,21.06,False,True
txn_00004144,28db7832fcad,direct_referral,2023-07-17,423.24,True,True
txn_00003563,55262b605603,organic_social,2023-07-18,113.1,False,True
txn_00003938,a881abb06f87,direct_referral,2023-07-19,291.08,False,False
txn_00001220,f395f749af46,email_campaign,2023-07-20,95.08,False,False
txn_00004344,fc93cac47dce,email_campaign,2023-07-20,47.2,False,True
txn_00002026,52798cc60fbb,direct_referral,2023-07-20,156.32,True,False
txn_00001701,d104b4de7aa4,event_in_person,2023-07-20,187.51,False,False
txn_00000953,38b8e512270a,email_campaign,2023-07-20,165.59,False,True
txn_00003596,8303f24a6379,paid_social,2023-07-20,36.28,False,True
txn_00003588,822b18121abf,organic_social,2023-07-20,22.91,False,True
txn_00002457,036664186e86,direct_mail,2023-07-20,44.06,True,False
txn_00000611,eda83a96872b,direct_referral,2023-07-21,5.0,False,False
txn_00000584,1b74aca9f612,direct_referral,2023-07-21,96.08,True,False
txn_00004359,b416b13e1710,email_campaign,2023-07-21,120.92,False,True
txn_00000531,ee4f72f2a0f0,organic_social,2023-07-21,31.36,False,False
txn_00004190,0a7e9790c2db,organic_social,2023-07-21,50.72,True,True
txn_00001607,02017386d0f4,organic_social,2023-07-22,116.17,False,True
txn_00000073,c7d4c18a15f3,direct_referral,2023-07-22,356.3,True,False
txn_00004400,78a33d6419ce,direct_referral,2023-07-22,219.46,True,False
txn_00001215,0c01345feda4,organic_social,2023-07-22,16.46,False,True
txn_00004126,b08f4dfad37c,email_campaign,2023-07-22,80.84,True,False
txn_00004018,003ee1745373,email_campaign,2023-07-22,263.99,False,True
txn_00001588,995595814b63,paid_social,2023-07-22,5.0,False,True
txn_00000237,072501324a82,direct_referral,2023-07-22,282.43,True,False
txn_00000575,df88d08ecfb9,email_campaign,2023-07-22,217.27,False,True
txn_00003020,855753667786,event_in_person,2023-07-22,539.5,False,False
txn_00001168,1088df9eb823,paid_social,2023-07-23,37.91,False,True
txn_00001783,a748d3ad3559,event_in_person,2023-07-23,275.73,False,False
txn_00004406,c6bd355ea72c,organic_social,2023-07-23,174.17,True,True
txn_00002206,f7c9ab796876,direct_referral,2023-07-23,211.27,False,True
txn_00000710,0f85f07c1856,organic_social,2023-07-24,132.69,False,True
txn_00001403,f1a963aff139,organic_social,2023-07-24,70.57,False,True
txn_00001540,30109384f2cd,organic_social,2023-07-24,129.39,False,True
txn_00001547,7806e3032101,direct_referral,2023-07-24,48.26,False,False
txn_00001093,2161a3a38c8d,event_in_person,2023-07-24,768.73,False,True
txn_00003279,f26ad79f4982,event_in_person,2023-07-24,819.06,False,True
txn_00000740,0b9cba1c44df,organic_social,2023-07-25,53.75,False,False
txn_00002412,dc79ecc8dffd,direct_referral,2023-07-25,229.6,False,False
txn_00000745,764278feaaec,direct_referral,2023-07-25,453.45,False,True
txn_00000809,3ce35010a77e,organic_social,2023-07-25,61.21,False,True
txn_00003101,04b376b6cb66,direct_referral,2023-07-25,335.73,False,False
txn_00004501,bd3847e29541,direct_referral,2023-07-25,152.85,True,False
txn_00003181,560f52ce8f5f,organic_social,2023-07-25,105.48,False,True
txn_00004248,760d12719ce1,event_in_person,2023-07-26,227.95,True,True
txn_00001013,e6bd8e24866d,direct_referral,2023-07-26,162.83,False,False
txn_00001925,9d2df8c325fe,email_campaign,2023-07-27,62.18,True,True
txn_00001063,becfccd95213,email_campaign,2023-07-27,170.18,True,False
txn_00000392,e70b4746e258,email_campaign,2023-07-27,49.72,False,False
txn_00000365,f5adc485b7b1,email_campaign,2023-07-27,299.26,False,True
txn_00001046,0f203c6e73ac,email_campaign,2023-07-27,66.14,False,False
txn_00001812,b4be98d962f1,event_in_person,2023-07-28,189.15,False,False
txn_00002113,9397ca8058ea,organic_social,2023-07-28,15.89,False,True
txn_00002636,a093f3d8a9a3,event_in_person,2023-07-28,189.69,False,False
txn_00002631,8f904ced618c,direct_mail,2023-07-28,190.68,False,True
txn_00003120,5640eb3915b0,organic_social,2023-07-28,5.0,False,False
txn_00001678,04122450b9de,email_campaign,2023-07-28,146.35,False,True
txn_00002671,1ad6466f9aa5,direct_referral,2023-07-28,324.49,False,True
txn_00000724,84d0360b4601,paid_social,2023-07-28,80.28,False,True
txn_00003066,d246689eb223,paid_social,2023-07-29,30.92,False,True
txn_00001771,c2562c6bce3d,organic_social,2023-07-29,83.56,True,True
txn_00003536,b182c64c31a6,email_campaign,2023-07-29,187.97,False,True
txn_00003753,039f83d7ede5,email_campaign,2023-07-30,157.92,False,False
txn_00004220,52197092e5e8,organic_social,2023-07-30,5.0,False,True
txn_00000443,b5b53be10be6,email_campaign,2023-07-30,134.15,True,True
txn_00000524,699c5b6ab573,paid_social,2023-07-30,37.68,False,True
txn_00000521,d23dffdce9cc,organic_social,2023-07-30,5.0,True,True
txn_00002340,374e3381d90c,email_campaign,2023-07-30,233.76,False,True
txn_00002054,0025aead5cdf,direct_referral,2023-07-30,138.46,False,False
txn_00001266,ba1f1d17d62f,paid_social,2023-07-31,48.34,False,True
txn_00000098,f40b17654ee0,direct_referral,2023-07-31,5.0,False,False
txn_00000478,fa49567c7f27,paid_social,2023-07-31,72.04,False,True
txn_00000804,ae742786a99d,organic_social,2023-08-01,51.7,False,True
txn_00002133,1bf043f97d97,event_in_person,2023-08-01,663.17,False,True
txn_00003477,8ddbee4043db,paid_social,2023-08-02,12.6,False,False
txn_00003334,d68281125ae9,event_in_person,2023-08-02,5.0,False,False
txn_00001996,41ad4fea3c42,email_campaign,2023-08-02,56.11,True,False
txn_00002085,1238878ff2cc,paid_social,2023-08-02,48.53,False,True
txn_00003786,011bff9c3dd7,direct_referral,2023-08-03,141.61,False,False
txn_00001475,9d80629dccc2,organic_social,2023-08-03,10.31,False,True
txn_00000336,399baef4dc69,organic_social,2023-08-03,42.05,False,True
txn_00001596,fd0bcaae7571,event_in_person,2023-08-03,154.17,False,False
txn_00000514,05e5b0ef707f,direct_mail,2023-08-03,104.09,False,True
txn_00003149,a70cdca0d659,organic_social,2023-08-04,90.78,False,True
txn_00001943,8e439c5d0c59,event_in_person,2023-08-04,320.86,True,False
txn_00002665,5ed817dbb081,email_campaign,2023-08-04,24.33,False,False
txn_00001464,34f5ed77e393,event_in_person,2023-08-04,854.16,True,False
txn_00003725,e26dd8d7b49b,email_campaign,2023-08-04,6.8,False,True
